Datetime,month,day,hour,minute,day_of_week,is_weekend,temp_dry,cloudiness,humidity,wind_speed,solar_generation,consumption_total,energy_source,consumption_grid,consumption_solar,consumption_battery,battery_level,lag_24h,rolling_24h
2025-02-19 02:00:00,2,19,2,0,2,0,15.48392454313207,45.30037734497264,50.92478536201863,6.5501139805775,0.0,2.135515566973546,grid,2.135515566973546,0.0,0.0,70.0,,
2025-02-19 02:10:00,2,19,2,10,2,0,11.173439510684403,56.730238145488705,54.475106999974635,5.48291284245546,0.0,2.532078240610433,grid,2.532078240610433,0.0,0.0,70.0,,
2025-02-19 02:20:00,2,19,2,20,2,0,11.550164334973935,26.03620943917614,57.31043772047335,4.309901973327365,0.0,1.7320900566507336,grid,1.7320900566507336,0.0,0.0,70.0,,
2025-02-19 02:30:00,2,19,2,30,2,0,13.875424941518055,39.54498438831952,43.4262186835899,5.983992407863942,0.0,3.884837247120682,grid,3.884837247120682,0.0,0.0,70.0,,
2025-02-19 02:40:00,2,19,2,40,2,0,12.974337759331153,62.34690054625862,80.57598149014576,8.842274494253418,0.0,3.0255005289764085,grid,3.0255005289764085,0.0,0.0,70.0,,
2025-02-19 02:50:00,2,19,2,50,2,0,15.628494665190548,48.84507345264674,85.55903900548017,2.5818823802556534,0.0,2.913732013119531,grid,2.913732013119531,0.0,0.0,70.0,,
2025-02-19 03:00:00,2,19,3,0,2,0,15.255019660823054,0.0,71.72972271408993,4.131475362470897,0.0,3.851029667248696,grid,3.851029667248696,0.0,0.0,70.0,,
2025-02-19 03:10:00,2,19,3,10,2,0,14.246460409194892,62.47757584078677,79.05987848436189,0.46592643685375723,0.0,2.152677162054956,grid,2.152677162054956,0.0,0.0,70.0,,
2025-02-19 03:20:00,2,19,3,20,2,0,20.002365349708583,65.22872471837489,63.35565891800479,3.0026150642630904,0.0,1.6417162948283812,grid,1.6417162948283812,0.0,0.0,70.0,,
2025-02-19 03:30:00,2,19,3,30,2,0,16.619515210892406,68.27084344035313,62.50394128175737,6.973905193114215,0.0,2.8037917784681117,grid,2.8037917784681117,0.0,0.0,70.0,,
2025-02-19 03:40:00,2,19,3,40,2,0,17.206124221241325,77.48485672069333,66.88378666279863,4.238541693610607,0.0,2.160291029322254,battery,0.6485542308747569,0.0,1.511736798447497,69.24413160077626,,
2025-02-19 03:50:00,2,19,3,50,2,0,14.221571439438563,54.51883944392314,61.34162518249995,5.184333490217982,0.0,2.5765156087468215,battery,0.7488013831274334,0.0,1.8277142256193881,68.33027448796656,,
2025-02-19 04:00:00,2,19,4,0,2,0,17.57148858879402,100.0,72.57021644369878,2.526520693581189,0.0,2.2428188331788963,battery,0.9029252249719417,0.0,1.3398936082069546,67.66032768386309,,
2025-02-19 04:10:00,2,19,4,10,2,0,18.882099217264116,55.83991651741655,47.871060164683975,4.865283298137238,0.0,1.603012270310308,battery,0.17663166763080485,0.0,1.4263806026795032,66.94713738252334,,
2025-02-19 04:20:00,2,19,4,20,2,0,16.35826688299978,0.0,73.36730790947897,1.7700478795497103,0.0,3.5900975018387755,battery,0.7823010985931487,0.0,2.807796403245627,65.54323918090053,,
2025-02-19 04:30:00,2,19,4,30,2,0,19.41165007453573,55.59187944818944,85.03941583495174,3.555594415943506,0.0,2.5458561965456346,battery,0.05695454343472495,0.0,2.4889016531109096,64.29878835434508,,
2025-02-19 04:40:00,2,19,4,40,2,0,17.458976658006776,78.0209552268845,55.904641559913586,6.724501258884144,0.0,2.5992256607041067,battery,0.9840470932801071,0.0,1.6151785674239996,63.49119907063308,,
2025-02-19 04:50:00,2,19,4,50,2,0,18.076866538257832,15.55595679471805,46.10866969633611,6.82605198124645,0.0,1.780864341035193,battery,0.45410532220488675,0.0,1.3267590188303062,62.82781956121793,,
2025-02-19 05:00:00,2,19,5,0,2,0,18.45584503843189,43.23745599182276,78.19451338085452,2.0103032148040176,0.0,1.6481214311784558,battery,0.1886845738929568,0.0,1.459436857285499,62.09810113257518,,
2025-02-19 05:10:00,2,19,5,10,2,0,23.363814631908557,80.32113176228711,68.01378076840332,0.1668373775712313,0.0,2.569730017571787,battery,0.27629454671036013,0.0,2.293435470861427,60.95138339714447,,
2025-02-19 05:20:00,2,19,5,20,2,0,19.632263813414813,35.88396700430424,64.92333647579775,3.197141775314692,0.0,1.918521336716797,battery,0.819309234027005,0.0,1.099212102689792,60.40177734579957,,
2025-02-19 05:30:00,2,19,5,30,2,0,17.54383640497888,44.06059665005162,53.27901552747407,9.10266964979299,0.0,2.4075135210491663,battery,0.8844475009350992,0.0,1.523066020114067,59.64024433574254,,
2025-02-19 05:40:00,2,19,5,40,2,0,21.304348087097058,69.5201012697662,66.85810623325632,5.132297296513566,0.0,2.3390653007291284,battery,0.630379239640176,0.0,1.7086860610889525,58.78590130519806,,
2025-02-19 05:50:00,2,19,5,50,2,0,17.217570962948635,17.948719419635026,61.232102065781575,6.082786637166283,0.0,3.770165810655041,battery,1.5022118851831903,0.0,2.2679539254718506,57.65192434246214,,
2025-02-19 06:00:00,2,19,6,0,2,0,20.41772719000951,49.706059154613364,63.41670144473264,2.166820246208722,0.0,3.4930132424253735,battery,0.8716240411094813,0.0,2.621389201315892,56.34122974180419,,
2025-02-19 06:10:00,2,19,6,10,2,0,16.08065975224045,25.70648735707161,67.15999360301639,7.674078514490157,0.0,3.58502295446749,battery,0.2690015229378844,0.0,3.3160214315296055,54.68321902603939,,
2025-02-19 06:20:00,2,19,6,20,2,0,17.34362790220314,43.29603479200583,53.93917148870142,1.9225937291953938,0.0,3.4049796763366955,battery,1.4884093795934612,0.0,1.9165702967432343,53.72493387766777,,
2025-02-19 06:30:00,2,19,6,30,2,0,20.393722471738247,55.91978609676434,49.63257672135209,6.553072147998643,0.0,2.509021019385719,battery,0.945439641555907,0.0,1.563581377829812,52.94314318875287,,
2025-02-19 06:40:00,2,19,6,40,2,0,21.47693315999082,76.50783153534024,42.00451271913656,4.849361586288448,0.0,3.888747064435689,battery,1.7963929967829673,0.0,2.092354067652722,51.89696615492651,,
2025-02-19 06:50:00,2,19,6,50,2,0,20.34273656237994,57.81161948437895,53.125426356638364,3.5845484669962646,0.0,2.728124038341055,battery,0.872190237447598,0.0,1.855933800893457,50.96899925447978,,
2025-02-19 07:00:00,2,19,7,0,2,0,19.4279616981142,35.87122610477056,56.0002492370478,4.652119970675087,0.794655799911997,3.841740341197716,battery,0.7833678222061606,0.0,3.0583725189915554,49.678209734957605,,
2025-02-19 07:10:00,2,19,7,10,2,0,19.057050871712104,79.93045514052417,70.82353545856591,2.930950850349197,0.10484826129917642,4.0850218841236785,battery,1.3181651309832243,0.0,2.766856753140454,48.32623583677713,,
2025-02-19 07:20:00,2,19,7,20,2,0,16.702214282155825,65.38408115397148,73.50009290115146,8.314134386546371,0.28405394370122633,4.06164115106664,battery,1.7876980746180413,0.0,2.2739430764485986,47.2744804816632,,
2025-02-19 07:30:00,2,19,7,30,2,0,18.219569846101265,1.4587364669639982,20.0,6.237934997372988,0.46468501390349987,4.205113183092251,battery,1.5591577953284088,0.0,2.6459553877638418,46.090908291952324,,
2025-02-19 07:40:00,2,19,7,40,2,0,18.737980720971105,70.94916039471886,60.13109975537456,3.8762281309776516,0.18582310676735997,4.052690852924594,battery,1.6274643341651007,0.0,2.4252265187594935,44.93404196460279,,
2025-02-19 07:50:00,2,19,7,50,2,0,21.77350271532851,51.62289312605384,66.18072706644585,6.517864490504174,0.4329027298547633,3.8508421528572505,grid,3.8508421528572505,0.0,0.0,45.06391278355922,,
2025-02-19 08:00:00,2,19,8,0,2,0,19.34749061698131,49.178120337889666,56.63169348097149,6.650453926564404,0.46442130433671375,5.2339020828649865,grid,5.2339020828649865,0.0,0.0,45.20323917486023,,
2025-02-19 08:10:00,2,19,8,10,2,0,15.13417372711892,79.76074162223426,59.662939823937954,5.089791643754442,0.24547329672638155,4.901800462837855,grid,4.901800462837855,0.0,0.0,45.276881163878144,,
2025-02-19 08:20:00,2,19,8,20,2,0,19.30842197663398,44.89224364550762,62.370524809565595,6.886682054840481,1.0997660061785597,3.4414847704876563,grid,3.4414847704876563,0.0,0.0,45.60681096573171,,
2025-02-19 08:30:00,2,19,8,30,2,0,17.890089477011756,72.35372547736839,56.2730221308528,5.72361176631334,0.5013741643984277,5.3361441756636125,grid,5.3361441756636125,0.0,0.0,45.75722321505124,,
2025-02-19 08:40:00,2,19,8,40,2,0,17.30641003723247,81.93473913951505,63.42960652552333,6.402646433997958,0.22587896814342015,3.286650010483782,grid,3.286650010483782,0.0,0.0,45.824986905494264,,
2025-02-19 08:50:00,2,19,8,50,2,0,19.883606615526126,51.55541967221997,37.49552708281631,9.452103311175692,0.9158247695572344,5.092710257942397,grid,5.092710257942397,0.0,0.0,46.099734336361436,,
2025-02-19 09:00:00,2,19,9,0,2,0,19.133066856857376,61.18410297433586,48.7038452310815,4.761836048477062,1.267597607628835,3.248800185214616,grid,3.248800185214616,0.0,0.0,46.480013618650084,,
2025-02-19 09:10:00,2,19,9,10,2,0,18.933628050097873,67.35014763995802,56.44340136007344,7.641537005912428,0.41242877060614064,5.202627833287221,grid,5.202627833287221,0.0,0.0,46.603742249831924,,
2025-02-19 09:20:00,2,19,9,20,2,0,15.392632765420199,61.562018815211886,52.112836644103496,6.170513894070764,1.251794337432169,4.783683918689299,hybrid,3.53188958125713,1.251794337432169,0.0,46.97928055106158,,
2025-02-19 09:30:00,2,19,9,30,2,0,16.452643060163048,72.23354393691596,47.73685991100071,4.541344020336794,0.8296924657124977,3.307630796411698,hybrid,2.4779383306992004,0.8296924657124977,0.0,47.22818829077533,,
2025-02-19 09:40:00,2,19,9,40,2,0,17.733594674672602,23.890028788554684,69.30953202491467,5.849299178371039,1.5949228915734628,5.075354177981351,hybrid,3.480431286407889,1.5949228915734628,0.0,47.70666515824737,,
2025-02-19 09:50:00,2,19,9,50,2,0,19.022158066110194,33.964715414526424,48.15701657188631,3.3564609277155633,1.0795046392616388,3.4817893645445572,hybrid,2.4022847252829185,1.0795046392616388,0.0,48.03051655002586,,
2025-02-19 10:00:00,2,19,10,0,2,0,14.04165152430942,18.510523590501492,85.41613369665224,6.020190517772519,3.7136223052542117,2.389006599456342,hybrid,0.48435281370124916,1.904653785755093,0.0,49.14460324160212,,
2025-02-19 10:10:00,2,19,10,10,2,0,14.628682046672365,92.15067654637929,49.64403041065998,7.440558140276705,0.20536214886831983,1.923932733589669,hybrid,1.7185705847213493,0.20536214886831983,0.0,49.206211886262615,,
2025-02-19 10:20:00,2,19,10,20,2,0,12.787330051987944,8.106336003375134,55.38012821540753,4.536132586067124,1.7034415296216427,3.7474025757561917,hybrid,2.043961046134549,1.7034415296216427,0.0,49.717244345149105,,
2025-02-19 10:30:00,2,19,10,30,2,0,12.607586751838658,83.01786500101844,46.59420928754071,2.281901008965253,0.31690813813286095,2.887701486451242,hybrid,2.570793348318381,0.31690813813286095,0.0,49.812316786588966,,
2025-02-19 10:40:00,2,19,10,40,2,0,16.625051644788396,61.806549076307604,44.329408064895375,3.034427341875367,1.60949267397694,3.804236280787579,hybrid,2.194743606810639,1.60949267397694,0.0,50.29516458878205,,
2025-02-19 10:50:00,2,19,10,50,2,0,17.712480057141647,28.094791609759024,65.94908317240817,3.868902891665301,2.4819600144487874,1.6449218717343894,hybrid,0.9311958395540014,0.713726032180388,0.0,51.03975259311669,,
2025-02-19 11:00:00,2,19,11,0,2,0,12.444170207864541,18.2159358071901,44.97840895078025,6.352254670832057,3.8526244207870532,3.201250543403595,hybrid,1.5238600337931272,1.6773905096104678,0.0,52.195539919352804,,
2025-02-19 11:10:00,2,19,11,10,2,0,14.595256246809257,49.04975837483632,61.61126394715975,6.368441469528987,2.258012921822722,3.121928007657289,hybrid,1.741321077212753,1.380606930444536,0.0,52.87294379589962,,
2025-02-19 11:20:00,2,19,11,20,2,0,13.311462501120477,44.38914460599834,72.27810091483684,4.748753610894178,2.0767523608435843,3.9968421810436814,hybrid,1.920089820200097,2.0767523608435843,0.0,53.4959695041527,,
2025-02-19 11:30:00,2,19,11,30,2,0,11.29795094181496,59.8874166651683,44.13240274401373,5.32541451123251,2.129547273132803,3.85658739331556,hybrid,1.7270401201827568,2.129547273132803,0.0,54.13483368609254,,
2025-02-19 11:40:00,2,19,11,40,2,0,13.310981662042037,0.0,36.150268088951435,4.200533684266819,3.1661284929870686,2.1195333375464074,hybrid,0.8483694664588861,1.2711638710875213,0.0,55.08467223398866,,
2025-02-19 11:50:00,2,19,11,50,2,0,15.664263583957148,45.285942204373605,81.44652117013027,6.797093088873256,2.0744416046783254,3.9604995330455557,hybrid,1.8860579283672303,2.0744416046783254,0.0,55.70700471539216,,
2025-02-19 12:00:00,2,19,12,0,2,0,9.928347921780098,28.085937834226442,39.221938172327086,4.892774201567519,3.7282370249247063,3.9123728754668043,hybrid,1.8903630325343643,2.02200984293244,0.0,56.82547582286957,,
2025-02-19 12:10:00,2,19,12,10,2,0,13.129287311628014,81.9129365688112,67.09384052072372,0.0,0.7889404351022739,2.9508728043136254,hybrid,2.1619323692113515,0.7889404351022739,0.0,57.06215795340025,,
2025-02-19 12:20:00,2,19,12,20,2,0,4.760509791820513,60.23263065124159,40.20862374930382,3.0404295956551706,2.1117524021840115,1.8881068221513584,hybrid,0.6843441365746006,1.2037626855767578,0.0,57.69568367405545,,
2025-02-19 12:30:00,2,19,12,30,2,0,11.64380500875045,37.31230017924317,64.47381941032941,6.456103862206197,2.633737644426674,2.671267719618732,hybrid,1.0004136418792218,1.6708540777395102,0.0,58.48580496738345,,
2025-02-19 12:40:00,2,19,12,40,2,0,10.174094136476345,85.53233799301998,69.97928366867285,5.3102583799205085,0.6796159374384395,1.5390341669438414,hybrid,0.8594182295054019,0.6796159374384395,0.0,58.68968974861498,,
2025-02-19 12:50:00,2,19,12,50,2,0,9.401985299068267,39.107686037582084,51.64535820133631,4.17073527556329,1.2961280418794174,2.950307491774698,hybrid,1.6541794498952804,1.2961280418794174,0.0,59.07852816117881,,
2025-02-19 13:00:00,2,19,13,0,2,0,7.595331102045797,47.3985446230204,38.064586318106265,0.1472233824142677,1.5315403466266095,3.7103597814334885,hybrid,2.1788194348068792,1.5315403466266095,0.0,59.53799026516679,,
2025-02-19 13:10:00,2,19,13,10,2,0,3.436671719773007,56.764460272092364,48.55230759729889,6.759730812498427,1.3651845864420404,2.7866036674367205,hybrid,1.6163564374074673,1.1702472300292532,0.0,59.9475456410994,,
2025-02-19 13:20:00,2,19,13,20,2,0,6.972465773299769,72.73121469442768,49.822251089024455,9.315460599260188,0.6324089176249496,1.7995150537841906,hybrid,1.1671061361592412,0.6324089176249496,0.0,60.13726831638689,,
2025-02-19 13:30:00,2,19,13,30,2,0,8.126034691998285,50.29717711990481,49.4746141466336,8.948688404478544,1.4568710253180097,1.86063593851341,hybrid,0.6333182556994119,1.227317682813998,0.0,60.57432962398229,,
2025-02-19 13:40:00,2,19,13,40,2,0,10.367597638457825,85.50980810641855,20.0,4.047964432290702,0.34834504161854885,2.360878296729979,hybrid,2.01253325511143,0.34834504161854885,0.0,60.67883313646785,,
2025-02-19 13:50:00,2,19,13,50,2,0,6.375269112427498,39.95497112243797,40.28265659007398,4.426327772613416,1.8685378985890586,2.337367023615352,hybrid,0.8760893427662575,1.4612776808490944,0.0,61.23939450604457,,
2025-02-19 14:00:00,2,19,14,0,2,0,3.383012794213627,25.477042787100178,48.81481150465898,6.748027019866365,3.3005039218033287,3.581709766892128,hybrid,1.5750550953127815,2.0066546715793465,0.0,62.22954568258557,,
2025-02-19 14:10:00,2,19,14,10,2,0,3.99648591283093,89.81397913877079,58.304789794795255,5.184223280935902,0.34353334460528623,2.127210722089135,hybrid,1.7836773774838488,0.34353334460528623,0.0,62.33260568596715,,
2025-02-19 14:20:00,2,19,14,20,2,0,6.830804235404151,42.16445008647434,47.91412660135785,5.257450209411518,1.9626232758587487,2.8217817000334002,hybrid,0.905714716763901,1.9160669832694992,0.0,62.92139266872478,,
2025-02-19 14:30:00,2,19,14,30,2,0,5.657502219319372,64.83144403395997,65.62698120975232,0.6052486874964362,0.9730692206960666,3.6458043745370277,hybrid,2.672735153840961,0.9730692206960666,0.0,63.213313434933596,,
2025-02-19 14:40:00,2,19,14,40,2,0,3.940479592465925,69.20739906310956,49.74856176751316,3.3662162242305342,0.9210043374524547,2.30583555034321,hybrid,1.3848312128907554,0.9210043374524547,0.0,63.48961473616933,,
2025-02-19 14:50:00,2,19,14,50,2,0,6.026534866226715,100.0,67.58744819492945,4.592457708405711,0.0,2.333907651546509,hybrid,2.333907651546509,0.0,0.0,63.48961473616933,,
2025-02-19 15:00:00,2,19,15,0,2,0,3.12308728683061,42.57235154781283,77.2905736128556,8.555018513095144,2.37599806913841,1.528016646320278,hybrid,0.3118675665320736,1.2161490797882044,0.0,64.20241415691085,,
2025-02-19 15:10:00,2,19,15,10,2,0,4.866222169200308,63.191758400909364,64.31960993724827,8.528155904177298,1.4712880003425366,1.9641445528498096,hybrid,0.7412716790379767,1.2228728738118329,0.0,64.6438005570136,,
2025-02-19 15:20:00,2,19,15,20,2,0,1.5248260003798242,30.425315128309254,69.42150369355411,2.7788696728491757,1.6828029811172742,3.8137480704594164,hybrid,2.130945089342142,1.6828029811172742,0.0,65.1486414513488,,
2025-02-19 15:30:00,2,19,15,30,2,0,2.2736078949389924,37.969280626455074,48.9588766213016,2.5382950788012315,2.7477251010408965,3.6725600720383604,hybrid,0.9387405856642541,2.7338194863741063,0.0,65.97295898166107,,
2025-02-19 15:40:00,2,19,15,40,2,0,2.144715881870214,31.05526251430078,71.96546340735169,8.363515954793861,1.6483445555699499,2.8537610464027656,hybrid,1.2054164908328158,1.6483445555699499,0.0,66.46746234833205,,
2025-02-19 15:50:00,2,19,15,50,2,0,0.0019022918702917835,71.17374445275607,41.69657151480626,7.234680385486948,0.9136331496275469,2.5235146309686365,hybrid,1.6098814813410895,0.9136331496275469,0.0,66.74155229322031,,
2025-02-19 16:00:00,2,19,16,0,2,0,1.9319865162847667,72.99525453366059,57.24000392759212,4.052658710305183,1.2579418038501482,3.5822020725238906,hybrid,2.3242602686737426,1.2579418038501482,0.0,67.11893483437535,,
2025-02-19 16:10:00,2,19,16,10,2,0,1.8618565065153931,59.22151617166223,66.21935094688814,4.33337097996829,1.453814446120105,1.7945519524947287,hybrid,0.4452901281557411,1.3492618243389876,0.0,67.55507916821138,,
2025-02-19 16:20:00,2,19,16,20,2,0,1.3499728754405362,30.606387690950736,56.97511061702043,2.7118755976047715,2.2937547397338105,3.4063832231708284,grid,3.4063832231708284,0.0,0.0,68.24320559013152,,
2025-02-19 16:30:00,2,19,16,30,2,0,0.8705716954053206,33.726610423760555,62.64754816888326,2.5719141208070764,2.455213605162789,1.8054621789809304,grid,1.8054621789809304,0.0,0.0,68.97976967168036,,
2025-02-19 16:40:00,2,19,16,40,2,0,-1.490995521945214,32.45366456623779,44.71436883076085,1.7903829499997985,2.83663242329216,3.598034016095067,grid,3.598034016095067,0.0,0.0,69.83075939866801,,
2025-02-19 16:50:00,2,19,16,50,2,0,0.4984553166248964,58.92294786882848,71.3647197574142,4.728682254323076,1.6391664603933038,3.4791390347180444,grid,3.4791390347180444,0.0,0.0,70.322509336786,,
2025-02-19 17:00:00,2,19,17,0,2,0,-0.34468729594422187,10.474533455354035,43.441360971491825,4.165733515762227,1.6277664926331639,2.8227414905153845,grid,2.8227414905153845,0.0,0.0,70.81083928457595,,
2025-02-19 17:10:00,2,19,17,10,2,0,-1.2638128013339207,40.082993713676466,42.97529488273328,0.9204330233476545,0.7951204248283781,3.447380646111244,grid,3.447380646111244,0.0,0.0,71.04937541202446,,
2025-02-19 17:20:00,2,19,17,20,2,0,0.01817031377729883,16.522536360710845,74.23272750049632,4.269646512076677,1.697686718796975,1.964190906474057,grid,1.964190906474057,0.0,0.0,71.55868142766356,,
2025-02-19 17:30:00,2,19,17,30,2,0,1.148843450738394,62.65925782235441,78.88443763713175,4.418009299018897,0.7149685774613614,3.6406243407196874,grid,3.6406243407196874,0.0,0.0,71.77317200090197,,
2025-02-19 17:40:00,2,19,17,40,2,0,4.113113539530378,25.222272220790153,64.30798117407747,6.839939543109205,1.3259304097974367,3.5233035386489675,grid,3.5233035386489675,0.0,0.0,72.17095112384119,,
2025-02-19 17:50:00,2,19,17,50,2,0,0.689897362772995,98.95308274948391,55.78760917379366,5.595276487495212,0.037673924132240515,3.428426511579199,grid,3.428426511579199,0.0,0.0,72.18225330108086,,
2025-02-19 18:00:00,2,19,18,0,2,0,0.5151007814455287,76.13405541264314,43.38224294091545,2.426183287052867,0.5700939634941751,6.404815966848311,grid,6.404815966848311,0.0,0.0,72.35328149012912,,
2025-02-19 18:10:00,2,19,18,10,2,0,-0.14889183153233443,47.77312917147449,43.83885070818155,6.8210142441725825,0.7384367400488994,3.377381499323409,grid,3.377381499323409,0.0,0.0,72.5748125121438,,
2025-02-19 18:20:00,2,19,18,20,2,0,-3.837542430598083,60.33642601820353,53.42344352667192,2.2680063590727455,0.7953753124189749,4.021287143242246,grid,4.021287143242246,0.0,0.0,72.81342510586948,,
2025-02-19 18:30:00,2,19,18,30,2,0,-0.053027750898433756,61.709771703556115,53.398642770013325,4.641660184581657,0.5951834895308775,3.8789130256877513,grid,3.8789130256877513,0.0,0.0,72.99198015272874,,
2025-02-19 18:40:00,2,19,18,40,2,0,0.12046041988205287,25.993997064006734,25.52221719728945,3.21597501646494,1.8168449961791315,3.1686145177754215,grid,3.1686145177754215,0.0,0.0,73.53703365158248,,
2025-02-19 18:50:00,2,19,18,50,2,0,4.926484224970572,80.9541953576898,65.70375860569074,7.456658543410409,0.3169452171955474,4.959619293601522,grid,4.959619293601522,0.0,0.0,73.63211721674114,,
2025-02-19 19:00:00,2,19,19,0,2,0,-0.04398019245292972,47.60750722289003,33.48294018185565,2.999230043116302,0.3566919658042672,4.021645420216325,grid,4.021645420216325,0.0,0.0,73.73912480648242,,
2025-02-19 19:10:00,2,19,19,10,2,0,0.9438364217765403,30.80209899825603,38.9576883863103,0.439343690906302,0.45986226378833955,5.021203225630419,grid,5.021203225630419,0.0,0.0,73.87708348561893,,
2025-02-19 19:20:00,2,19,19,20,2,0,0.2713181976988287,63.539670752225284,51.70423186337196,7.744209466804235,0.344443105408362,3.7892607180273696,grid,3.7892607180273696,0.0,0.0,73.98041641724143,,
2025-02-19 19:30:00,2,19,19,30,2,0,-1.9966143381297488,21.92936032509548,63.68199373322348,3.4485865969628113,0.5300246178072433,4.351910593664823,grid,4.351910593664823,0.0,0.0,74.13942380258361,,
2025-02-19 19:40:00,2,19,19,40,2,0,2.6263873661393564,66.39584640290695,61.57090809526299,4.997436447072323,0.32440520727850647,4.908702884507448,grid,4.908702884507448,0.0,0.0,74.23674536476716,,
2025-02-19 19:50:00,2,19,19,50,2,0,1.8446078024828636,58.575468967856764,59.33513123994501,4.828530595717792,0.5153954875552264,2.5688484796147892,grid,2.5688484796147892,0.0,0.0,74.39136401103373,,
2025-02-19 20:00:00,2,19,20,0,2,0,2.9218098562417083,33.749639363054776,43.554266434042006,2.6614121819124104,2.9188529558079623e-16,3.9271173019718812,grid,3.9271173019718812,0.0,0.0,74.39136401103373,,
2025-02-19 20:10:00,2,19,20,10,2,0,-0.4790289474338634,73.91224934574421,59.16352930606733,6.110454203655172,9.192424505934895e-17,4.8492496333681085,grid,4.8492496333681085,0.0,0.0,74.39136401103373,,
2025-02-19 20:20:00,2,19,20,20,2,0,4.145334584027813,67.63263784536431,78.80537304651641,4.858390984877049,2.3744109556574286e-16,5.532148805675674,grid,5.532148805675674,0.0,0.0,74.39136401103373,,
2025-02-19 20:30:00,2,19,20,30,2,0,-1.4639561634289473,41.953489586010676,60.097672134893465,4.387011764077347,2.870546552004156e-16,5.391316917505023,grid,5.391316917505023,0.0,0.0,74.39136401103373,,
2025-02-19 20:40:00,2,19,20,40,2,0,2.5134601497561553,63.47647359256929,69.70613250895812,4.352130992078059,1.0572177678949353e-16,5.395209933188998,grid,5.395209933188998,0.0,0.0,74.39136401103373,,
2025-02-19 20:50:00,2,19,20,50,2,0,5.720657213775572,16.695515168277453,28.106058695945872,1.3395487291229982,2.2326412251787455e-16,5.806350380023072,grid,5.806350380023072,0.0,0.0,74.39136401103373,,
2025-02-19 21:00:00,2,19,21,0,2,0,0.947859537873146,62.287558392430185,61.69252679864065,5.248662518903011,0.0,5.203549390771846,grid,5.203549390771846,0.0,0.0,74.39136401103373,,
2025-02-19 21:10:00,2,19,21,10,2,0,1.7963367289289789,13.525077280089967,72.55798425744936,6.341094868752818,0.0,4.293182775581479,grid,4.293182775581479,0.0,0.0,74.39136401103373,,
2025-02-19 21:20:00,2,19,21,20,2,0,3.128234918309805,53.20983746860145,67.2287327267398,3.072119374077312,0.0,5.437852285798564,grid,5.437852285798564,0.0,0.0,74.39136401103373,,
2025-02-19 21:30:00,2,19,21,30,2,0,1.9219808799021243,67.23142067797376,66.64965813073586,6.864355166717608,0.0,4.491138444097022,grid,4.491138444097022,0.0,0.0,74.39136401103373,,
2025-02-19 21:40:00,2,19,21,40,2,0,-0.17239467399774266,58.46049369343618,47.791957315892155,0.0,0.0,4.1747710539458005,grid,4.1747710539458005,0.0,0.0,74.39136401103373,,
